TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T5194,C2741157,08-09-1996,M,MEHSANA I E,101647.18,30-08-2016,131029,185
T5195,C7121842,01-01-1990,M,NEW DELHI,77957.51,30-08-2016,150249,3493.75
T5196,C5521942,22-02-1991,F,DELHI,30880.64,30-08-2016,132308,255
T5197,C6633081,24-04-1985,M,BANDRA EAST MUMBAI,16.25,22-09-2016,153313,220
T5198,C4337819,09-12-1986,M,DEHRADUN,3759.27,22-09-2016,153122,9542
T5199,C8436745,23-03-1987,M,KOTTAYAM,21488.11,22-09-2016,95232,218
T5200,C7641032,17-05-1984,M,BANGALORE,34769.82,22-09-2016,92357,299.52
T5201,C6435675,06-02-1991,M,THANE,10572.73,22-09-2016,103441,250
T5202,C1582550,22-12-1990,M,FARIDABAD,4.3,22-09-2016,83346,10
T5203,C7240790,06-09-1977,F,FARIDABAD,1011.55,22-09-2016,82738,150
T5204,C9029533,22-12-1950,M,NEW DELHI,162301.72,22-09-2016,82747,135.81
T5205,C4640621,09-12-1986,F,GURGAON,316035.97,22-09-2016,153205,25250
T5206,C6714850,02-08-1994,M,CHIRALA,11923.76,22-09-2016,153206,130
T5207,C5737770,22-05-1990,M,NOIDA,705797.95,22-09-2016,150841,214.56
T5208,C6837983,23-02-1937,F,NEW DELHI,23878.52,22-09-2016,151442,738.25
T5209,C1544749,05-10-1977,M,DELHI,25628.55,22-09-2016,151450,3960
T5210,C1140347,29-09-1986,M,LUDHIANA,275369.64,22-09-2016,145701,16898
T5211,C6327434,10-10-1995,M,DELHI,435.95,22-09-2016,83741,40
T5212,C7541964,15-02-1984,F,GURGAON,164929.4,22-09-2016,101946,3752
T5213,C8821579,16-04-1983,M,DELHI,1.38,22-09-2016,101949,37
T5214,C5639311,31-08-1979,M,NEW DELHI,14281.39,22-09-2016,82201,1000
T5215,C6885661,11-03-1988,F,MUMBAI,9593,22-09-2016,80320,20
T5216,C6817618,27-03-1979,F,GHAZIABAD,49380.06,22-09-2016,82311,1839
T5217,C5819973,31-01-1991,M,JAHANABAD,1328.57,22-09-2016,62503,334
T5218,C3022915,07-01-1991,M,MUMBAI,30967.81,22-09-2016,52538,1000
T5219,C9019250,21-02-1987,F,NEW DELHI,556.91,22-09-2016,52557,40
T5220,C5311380,14-04-1990,M,GURGAON,5618.41,22-09-2016,2633,2.34
T5221,C8227586,26-06-1981,M,MUMBAI,186319.63,22-09-2016,54730,1000
T5222,C5314556,22-05-1994,M,NEW DELHI,5622.63,22-09-2016,54840,100
T5223,C7132713,05-11-1990,M,NAVI MUMBAI,1940.17,22-09-2016,42744,870
T5224,C1121824,10-12-1990,M,PUNE,8888.37,22-09-2016,55342,180.4
T5225,C7540089,13-01-1988,F,KOLKATA,520.8,22-09-2016,100227,200
T5226,C2131968,02-12-1982,M,JAMSHEDPUR,50070.01,22-09-2016,95310,1433
T5227,C3634023,17-11-1991,M,UTTARA KANNADA,6711.16,22-09-2016,95853,100
T5228,C5952626,26-04-1991,M,SONIPAT,86.23,22-09-2016,95804,50
T5229,C1618863,04-10-1981,M,NAGPUR,1619.38,22-09-2016,55347,2
T5230,C5328990,01-03-1992,M,DAHOD,32575.68,23-09-2016,193606,60
T5231,C6122118,07-10-1984,F,SONIPAT,33700.98,23-09-2016,193607,200
T5232,C5532573,22-03-1993,F,NAVI MUMBAI,113263.87,23-09-2016,160600,6251
T5233,C2539539,05-01-1987,M,GURGAON,49936.98,23-09-2016,95258,0
T5234,C2033781,09-11-1989,M,BANGALORE,11663.85,23-09-2016,192523,12
T5235,C1019672,21-07-1971,F,NEW DELHI,527939.24,23-09-2016,192720,1300
T5236,C8034652,05-06-1989,M,LUDHIANA,27261.18,23-09-2016,161229,100
T5237,C2680985,30-06-1954,M,MUMBAI,3194810.95,23-09-2016,194229,1696
T5238,C3534645,05-06-1989,M,LUDHIANA,27261.18,23-09-2016,161232,22639.35
T5239,C2442591,25-02-1991,F,HYDERABAD,10948.8,23-09-2016,194836,340
T5240,C2641159,03-08-1986,M,NO 3 KALYANI NAGAR PUNE,12851.97,23-09-2016,114624,180
T5241,C7237224,30-12-1986,M,NAVI MUMBAI,4890.48,23-09-2016,130906,29
T5242,C8821268,25-04-1980,M,MUMBAI,31063.09,23-09-2016,120438,3641
T5243,C7617790,25-08-1990,M,DELHI,26060.31,23-09-2016,123134,638
T5244,C4534290,10-05-1970,M,VAPI,44773.36,23-09-2016,195312,866
T5245,C3215651,16-06-1979,M,SHIMLA,11991.44,23-09-2016,195949,1089
T5246,C5536833,24-06-1987,M,MUPPALLA GUNTUR,6209.42,23-09-2016,200709,1008.6
T5247,C5531911,01-07-1958,M,GURGAON,1212210.03,22-09-2016,101031,2500
T5248,C5770490,01-03-1990,M,MANDI,20596.01,22-09-2016,100027,837
T5249,C1617128,04-04-1977,M,MOHALI,4694.05,22-09-2016,95705,3556
T5250,C6618150,15-04-1994,M,VISAKHAPATNAM,19149.06,22-09-2016,152257,255
T5251,C8541958,13-08-1972,M,JAIPUR,72975.49,22-09-2016,152541,120
T5252,C3190081,09-06-1989,M,PANVEL,197.45,22-09-2016,151202,50
T5253,C2259053,12-08-1991,M,BANGALORE,2100.31,22-09-2016,151530,1400
T5254,C4535160,17-11-1993,F,SIRSA,125312.24,22-09-2016,151720,391
T5255,C7018529,25-07-1982,F,NEW DELHI,25120.53,22-09-2016,152009,500
T5256,C2878633,22-10-1994,F,ROAD BKC BANDRA (E) MUMBAI,7516.48,22-09-2016,104604,252
T5257,C1813257,16-06-1978,M,MORADABAD,35996.75,22-09-2016,100629,522
T5258,C5695878,15-02-1947,M,NEW DELHI,15674264.42,22-09-2016,100629,3907.44
T5259,C2324046,18-10-1990,F,GHAZIABAD,11552.95,22-09-2016,94233,500
T5260,C2234980,09-09-1989,F,LUDHIANA,367334.19,22-09-2016,101051,710
T5261,C3540046,02-11-1983,M,BHINMAL,18574.32,22-09-2016,152059,1326
T5262,C6979134,19-01-1994,M,SOLAN,2294.96,22-09-2016,152614,303.13
T5263,C2853248,06-10-1974,M,GURGAON,97469.65,22-09-2016,152614,113
T5264,C2941557,11-04-1984,F,BANGALORE,40741.23,22-09-2016,150525,1
T5265,C4317484,15-08-1970,F,NOIDA,453067.45,22-09-2016,150817,149
T5266,C6748715,08-05-1995,M,GREATER NOIDA,11773.41,22-09-2016,102843,95
T5267,C2338366,03-05-1985,M,KOLKATA,16.03,22-09-2016,94103,20
T5268,C4076882,25-11-1962,F,ALLAHABAD,822756.26,22-09-2016,100631,2747.84
T5269,C5537145,23-11-1990,M,HASSAN,48.72,22-09-2016,94705,55
T5270,C4731357,23-04-1988,M,NAVI MUMBAI,36332.92,22-09-2016,94226,204
T5271,C8614626,03-02-1989,M,PHASE-1 SOUTH DELHI,190641.9,22-09-2016,94517,2315
T5272,C5521938,28-03-1990,F,BHANDARA,66668.13,22-09-2016,94748,297
T5273,C7527689,1/1/1800,M,UDAIPUR,53060.31,27-09-2016,143653,606.9
T5274,C7241919,10-10-1991,M,BAMBOLIM,5014.58,27-09-2016,142922,200
T5275,C7613680,nan,M,NEW DELHI,29854.14,22-09-2016,145308,510
T5276,C7523674,02-07-1986,M,NASHIK,1748.95,22-09-2016,150636,30
T5277,C2920742,18-09-1994,M,GHAZIABAD,38440.32,22-09-2016,62324,10.35
T5278,C4527490,16-06-1990,M,DURGAPUR,22298.42,22-09-2016,155326,1199
T5279,C5333944,28-05-1982,M,DELHI,0,22-09-2016,155733,200
T5280,C8922066,18-09-1954,M,HYDERABAD,5476355.71,22-09-2016,154151,25
T5281,C6518270,30-08-1985,M,GURGAON,13790.2,22-09-2016,93911,245
T5282,C5410475,20-11-1991,F,NOIDA,8795.05,22-09-2016,104927,500
T5283,C3328226,30-07-1978,F,GURGAON,93432.97,22-09-2016,102458,936
T5284,C6314851,15-11-1993,M,LUDHIANA,47.17,22-09-2016,102313,15
T5285,C7418545,12-07-1978,M,GURGAON,333012.74,22-09-2016,144814,112
T5286,C5514062,16-10-1985,M,BANGALORE,35374.03,22-09-2016,145548,4000
T5287,C1316246,03-09-1993,M,MUMBAI,4243.13,22-09-2016,154941,1714.62
T5288,C5930080,31-01-1985,M,DELHI,16880.94,22-09-2016,154152,237
T5289,C2340914,15-02-1989,M,NOIDA,29081.07,22-09-2016,154941,20
T5290,C1136081,26-08-1993,M,THANE,18053.94,22-09-2016,154942,1300
T5291,C2737646,13-05-1989,M,ERODE,13538.94,22-09-2016,155052,204
T5292,C5117418,07-11-1987,M,CHITTO0R,29629.97,22-09-2016,104916,35
T5293,C2629530,05-06-1974,M,CHENNAI,15554.06,22-09-2016,102800,2200
T5294,C7722945,01-09-1986,F,DELHI,77725.95,22-09-2016,102058,994
T5295,C8563051,06-08-1986,F,SURAT,326097.56,22-09-2016,103349,219
T5296,C2535443,15-04-1997,M,KARIMNAGAR,8.27,22-09-2016,103609,100
T5297,C8329478,17-07-1980,M,NEW DELHI,326903.85,22-09-2016,103953,125
T5298,C3228369,14-06-1981,M,GURGAON,21136.59,22-09-2016,101906,284
T5299,C6415728,25-12-1977,F,BANGALORE,1743096.97,22-09-2016,102050,2450
T5300,C2244827,12-12-1994,M,BAWAL,5762.62,22-09-2016,155713,275
T5301,C5610792,1/1/1800,M,DELHI,882.15,22-09-2016,155428,43194
T5302,C1125540,09-01-1988,F,KOLKATA,19429.95,22-09-2016,155338,510
T5303,C6826685,06-11-1990,M,AMRITSAR,10743.38,22-09-2016,154717,21
T5304,C4824776,04-03-1987,M,VALSAD,36065.16,22-09-2016,104752,123
T5305,C7630891,20-10-1987,M,NEW DELHI,13609.37,22-09-2016,103842,50
T5306,C2623913,18-01-1978,F,GURGAON,204863.48,22-09-2016,105059,2376
T5307,C6010583,25-01-1991,F,HYDERABAD,11352.34,22-09-2016,105103,300
T5308,C2314489,17-01-1988,F,KOLKATA,16049.34,11-08-2016,202903,14013
T5309,C8839050,1/1/1800,F,NAGPUR,113657.21,11-08-2016,200225,4719
T5310,C6966125,19-03-1991,M,SURAT,5683.89,11-08-2016,200240,60
T5311,C7137669,17-01-1992,M,TRIVANDRUM,8266.45,11-08-2016,202331,320
T5312,C7477676,22-01-1994,M,GURGAON,13957.56,11-08-2016,202535,115
T5313,C6119512,20-05-1989,F,DELHI,1263.86,11-08-2016,202540,991
T5314,C3520929,21-03-1990,F,DELHI,41033.56,11-08-2016,202544,1800
T5315,C8823761,27-06-1974,F,THANE,16248.92,14-08-2016,100213,3799
T5316,C5123330,21-05-1983,M,GURGAON,49265.35,18-08-2016,122426,300
T5317,C5521076,25-06-1979,M,JALANDHAR,68437.27,18-08-2016,121705,2118.01
T5318,C1314544,05-10-1965,M,JAIPUR,97797.91,18-08-2016,124706,1000
T5319,C6013886,23-12-1984,F,VARNASI,0.4,18-08-2016,124924,2449.3
T5320,C6217614,26-06-1981,M,PUNE,168493.09,18-08-2016,125220,146.8
T5321,C5724463,1/1/1800,F,NAVI MUMBAI,19297.78,16-08-2016,194846,1000
T5322,C5217215,04-01-1988,F,NEW DELHI,232140.01,16-08-2016,191048,6575
T5323,C1842711,31-12-1988,M,"JORHAT, ASSAM",39042.52,16-08-2016,94642,50
T5324,C3641636,08-08-1988,M,MIRZAPUR,27469.98,16-08-2016,190615,743
T5325,C2421790,16-02-1970,M,MUMBAI,115440.83,19-08-2016,14041,450
T5326,C2216078,1/1/1800,M,NAVI MUMBAI,4,19-08-2016,4039,4626
T5327,C6810551,02-11-1991,F,DELHI,2151.43,19-08-2016,4152,1655
T5328,C9013226,05-10-1999,M,ALLAHABAD,32.26,19-08-2016,4217,500
T5329,C5230589,29-01-1974,M,THANE,60701.32,20-08-2016,230026,1935
T5330,C7172068,13-11-1995,M,THANE,14575.98,20-08-2016,231121,186
T5331,C3325848,07-11-1989,M,SONEPAT,89199.24,20-08-2016,231121,50
T5332,C5934155,22-08-1983,M,NEW DELHI,279222.94,20-08-2016,231138,1467
T5333,C4334226,06-08-1982,F,THANE,88.07,20-08-2016,231657,420
T5334,C8210251,1/1/1800,M,NEW DELHI,421757.67,24-08-2016,144148,1312.48
T5335,C4510813,06-06-1993,M,DELHI,243905.37,24-08-2016,144155,7713.01
T5336,C4936373,07-09-1979,M,SHIMLA,62777.71,24-08-2016,140925,1384
T5337,C4726569,1/1/1800,M,NEW DELHI,47276.22,24-08-2016,141051,381
T5338,C3728370,26-12-1972,F,DELHI,77952.72,24-08-2016,141342,1305
T5339,C2010285,15-02-1981,M,THANE,178747.08,24-08-2016,141343,1500
T5340,C2110327,28-07-1970,M,KOTTAYAM,103560.69,24-08-2016,141642,6223.5
T5341,C3227216,29-05-1993,M,PILANI,4249.86,26-08-2016,193218,600
T5342,C1640767,24-10-1978,M,MAIN ROAD MAHADEVAPURA BANGALORE,423033.4,26-08-2016,193218,217.49
T5343,C7317320,09-03-1996,F,ROHTAK,13944.4,26-08-2016,190857,200
T5344,C3586552,10-07-1992,F,SONIPAT,33106.16,26-08-2016,195737,2395
T5345,C6237487,26-12-1988,M,DELHI,19176.3,31-08-2016,174313,3874.05
T5346,C2143222,05-09-1990,F,GWALIOR,5285.3,31-08-2016,174621,246.3
T5347,C4230918,1/1/1800,M,NEW DELHI,10199.89,31-08-2016,180553,2399
T5348,C8790592,05-12-1967,M,JACOB CIRCLE MUMBAI,2495729.37,31-08-2016,180556,1061
T5349,C1449482,15-01-1994,M,RAICHUR,1194.78,31-08-2016,173149,500
T5350,C5672845,10-06-1979,M,CHENNAI,127040.41,31-08-2016,172503,500
T5351,C6669771,01-01-1987,M,NEW DELHI,31369.74,31-08-2016,171007,455
T5352,C1612315,17-02-1990,M,MUMBAI,92995.47,31-08-2016,171537,421
T5353,C2213524,19-07-1993,F,NOIDA,82787.76,31-08-2016,172025,160
T5354,C2028772,03-03-1983,F,CHANDIGARH,42656.79,31-08-2016,155823,500
T5355,C2021532,08-01-1988,F,THANE,1933.06,22-09-2016,152100,1354
T5356,C4538378,16-07-1989,M,NEW DELHI,9550.81,22-09-2016,140652,1317
T5357,C8652489,17-03-1987,M,GUNTUR,4631.37,22-09-2016,83206,281.2
T5358,C5613489,05-01-1992,M,MUMBAI,5223.07,22-09-2016,70625,23
T5359,C7410853,19-09-1992,F,RANCHI,3345.02,22-09-2016,65418,30
T5360,C7313876,1/1/1800,M,JAIPUR,440463.42,22-09-2016,71049,294
T5361,C3614856,09-10-1987,M,DELHI,68222.04,22-09-2016,80556,200
T5362,C4938943,02-01-1981,M,VISAKHAPATNAM,2173.57,22-09-2016,82632,513
T5363,C2422829,13-03-1989,M,MOHALI,4449.61,22-09-2016,63707,50
T5364,C8633068,15-12-1984,M,CHENNAI,785.75,22-09-2016,62017,2500
T5365,C8424271,05-06-1976,M,KANPUR,33547.49,22-09-2016,140935,399
T5366,C7732142,1/1/1800,M,GURUKUL KUMAR SCHOOL KASA NGR SURAT,33346.32,22-09-2016,140847,4675
T5367,C3212240,1/1/1800,M,BANGALORE,137736.92,22-09-2016,140847,1
T5368,C6811070,18-10-1991,M,BURDWAN,1911.1,22-09-2016,140606,70
T5369,C6025157,08-03-1963,F,HOSUR,1150614.48,22-09-2016,140400,10400
T5370,C6291392,11-07-1980,M,AMRITSAR,10203.06,22-09-2016,142611,31
T5371,C3819175,03-04-1987,M,NOIDA,134538.85,22-09-2016,63739,190
T5372,C5437454,15-11-1971,F,GURGAON,342009.51,22-09-2016,64550,900
T5373,C2427158,06-04-1992,M,CUDDAPAH,33310.32,22-09-2016,65300,300
T5374,C6426324,12-12-1980,M,NAVI MUMBAI,170533.5,22-09-2016,63012,772
T5375,C3484178,22-09-1978,M,GHAZIABAD,4724.63,22-09-2016,83955,258
T5376,C2920939,24-02-1985,M,FARIDABAD,5066.95,22-09-2016,52343,140
T5377,C6944255,14-06-1988,M,NEW DELHI,12588.91,22-09-2016,52519,155
T5378,C5061667,25-06-1977,M,PANTNAGAR,72554.76,22-09-2016,60754,249
T5379,C3212080,15-11-1989,M,VADODARA,36006.36,22-09-2016,10350,500
T5380,C7610431,1/1/1800,M,KOLKATA,36969.81,22-09-2016,43511,6384
T5381,C8458386,04-03-1978,M,KOTTAYAM,78.36,22-09-2016,44443,143
T5382,C4594757,02-05-1959,F,NEW DELHI,739649.89,22-09-2016,110524,3134
T5383,C4028178,29-10-1990,M,BANGALORE,94649,22-09-2016,111058,238.22
T5384,C6340270,25-06-1985,F,GURGAON,16816.54,22-09-2016,105505,398.8
T5385,C4642080,26-05-1967,M,CHENNAI,3056.69,22-09-2016,101514,152
T5386,C6297889,14-11-1984,M,FARIDABAD,31169.01,22-09-2016,80132,8
T5387,C4263526,20-06-1988,F,BANGALORE,56991.51,22-09-2016,83624,300
T5388,C8832254,06-05-1964,M,DELHI,965859.54,22-09-2016,61118,25
T5389,C1029978,20-11-1984,M,THANE,69.39,22-09-2016,61802,300
T5390,C2912715,08-01-1991,M,NEW DELHI,35301.88,22-09-2016,51622,227
T5391,C8724792,01-07-1991,M,AGRA,16123.45,22-09-2016,60344,1859.26
T5392,C4691361,06-12-1993,M,GURGAON,108041.61,23-09-2016,195416,581
T5393,C4814851,01-08-1991,M,GHAZIABAD,2845.72,23-09-2016,202501,646
T5394,C7510942,24-03-1984,F,AUNDH CAMP PUNE,8247.55,23-09-2016,200647,672
T5395,C3634266,23-08-1974,F,MUMBAI,1900854.99,23-09-2016,131922,1500
T5396,C6827656,04-09-1987,F,GURGAON,106412.17,23-09-2016,132219,506
T5397,C8832653,11-04-1992,M,BEHROR,0.47,23-09-2016,131022,25
T5398,C5222577,15-03-1973,M,UDAIPUR,339212.84,23-09-2016,120240,18.38
T5399,C7930112,13-04-1990,M,BANGALORE,289546.92,23-09-2016,201151,567
T5400,C3758036,1/1/1800,M,JAIPUR,17680.97,23-09-2016,201406,1331.4
T5401,C6742815,10-02-1986,M,PATNA,11585.31,23-09-2016,201844,200
T5402,C4317329,27-04-1986,M,ERODE,53978.15,22-09-2016,94836,1599
T5403,C4231862,29-06-1962,M,MUMBAI,11853.71,22-09-2016,94924,695.41
T5404,C4635975,1/1/1800,M,CHANDIGARH,66612.38,22-09-2016,151208,3333
T5405,C6237412,14-03-1982,M,LUCKNOW,95540.23,22-09-2016,145426,16000
T5406,C1634664,07-06-1982,M,FARIDABAD,6717.71,22-09-2016,145725,1800
T5407,C1316887,23-06-1988,M,GURGAON,47847.05,22-09-2016,145725,191
T5408,C4925552,29-01-1991,M,DELHI,208.6,22-09-2016,145730,1300
T5409,C4334066,15-09-1981,M,CHANDIGARH,147577.33,22-09-2016,151123,245
T5410,C1438372,18-12-1992,M,GHAZIABAD,8388.28,22-09-2016,145949,50
T5411,C1941756,07-10-1989,M,BAREILLY,56754.46,22-09-2016,150512,30
T5412,C2640123,27-09-1986,M,ANANTNAG,6678.86,22-09-2016,94730,20
T5413,C7635532,12-07-1986,M,CUDDAPAH,6752.43,22-09-2016,94733,422
T5414,C4413835,07-07-1975,M,KOLKATA,16290.09,22-09-2016,95217,4385
T5415,C7695124,02-06-1985,F,LOWER PAREL MUMBAI,47238.07,22-09-2016,91216,169.55
T5416,C2611572,15-06-1994,M,NOIDA,1340.88,22-09-2016,93827,17
T5417,C5735233,31-07-1982,M,NEW DELHI,39068.62,22-09-2016,92335,300
T5418,C2435616,31-05-1981,M,BANDRA W MUMBAI,8135.64,22-09-2016,144039,540
T5419,C5216023,03-06-1993,M,BANGALORE,6.07,22-09-2016,143834,99
T5420,C3522244,07-05-1978,M,NEW DELHI,292.63,22-09-2016,143839,300
T5421,C4627848,19-08-1989,M,BANGALORE,38473.13,22-09-2016,144141,440
T5422,C4529415,01-01-1975,M,KHANNA,144671.72,22-09-2016,94703,4016
T5423,C5922273,12-05-1981,M,VADODARA,203409.91,22-09-2016,90941,1000
T5424,C4745283,05-09-1996,M,NARELA,39757.85,22-09-2016,102328,50
T5425,C2910622,23-01-1987,M,DELHI,29671.42,22-09-2016,102329,225
T5426,C6510737,09-03-1977,F,BANGALORE,31373.95,22-09-2016,91509,200
T5427,C1418031,17-12-1986,M,BANGALORE,9121.97,22-09-2016,145640,181
T5428,C4941071,01-06-1992,F,BANGALORE,20117.73,22-09-2016,145954,1
T5429,C5234185,13-06-1982,F,CHANDIGARH,59476.75,22-09-2016,150051,200
T5430,C6010626,1/1/1800,M,DEVAJI AND VIPPLAZA ZIRAKPUR,13268.36,22-09-2016,150054,500
T5431,C5442759,26-01-1988,M,MADURAI,165614.15,22-09-2016,150055,8974
T5432,C8126975,02-06-1995,F,SIDDHARTHNAGAR,338.11,22-09-2016,90400,10
T5433,C2816427,30-06-1968,M,GURGAON,1008894,22-09-2016,91407,1000
T5434,C7922633,02-09-1990,M,GURGAON,22183.16,22-09-2016,92042,1200
T5435,C6139545,15-08-1991,F,VISAKHAPATNAM,14375,22-09-2016,144944,200
T5436,C8332117,29-06-1975,M,MUMBAI,14285.27,22-09-2016,155508,147
T5437,C2879260,10-12-1992,M,BANGALORE,914.74,22-09-2016,145129,78
T5438,C9048711,21-01-1967,F,NEW DELHI,298461.05,22-09-2016,151820,1579
T5439,C6341671,01-01-1957,M,GHAZIABAD,31864.25,22-09-2016,102158,1710
T5440,C3742258,02-12-1965,M,JIND,91866.92,22-09-2016,91625,100
T5441,C1130843,13-06-1993,F,DELHI,12365.99,22-09-2016,105322,110.45
T5442,C5042827,08-05-1982,M,DEHRADUN,10657.35,22-09-2016,103241,200
T5443,C2015733,03-07-1989,M,NEW DELHI,17814.9,22-09-2016,155033,50
T5444,C1414791,1/1/1800,M,BANGALORE,7822.03,22-09-2016,144105,500
T5445,C3919444,1/1/1800,M,MUMBAI,293818.71,22-09-2016,152555,700
T5446,C6819690,15-04-1984,M,CHENNAI,5976.32,22-09-2016,152502,37
T5447,C2240067,28-06-1982,F,NEW DELHI,496273.19,22-09-2016,152655,1500
T5448,C1819372,09-05-1978,M,HYDERABAD,4913.1,22-09-2016,152606,487
T5449,C3224018,08-04-1996,F,CHANDIGARH,285654.9,22-09-2016,104400,132
T5450,C4216343,03-04-1985,F,GHAZIABAD,8921.61,22-09-2016,92820,250
T5451,C8428128,1/1/1800,F,CHENNAI,14693827.2,10-08-2016,75840,25
T5452,C8456235,26-05-1983,M,NAVI MUMBAI,12114.53,10-08-2016,81958,500
T5453,C7728811,20-12-1994,M,BHARATPUR,587.95,10-08-2016,24725,255
T5454,C6599430,13-12-1967,F,NEW DELHI,469740.06,14-08-2016,124843,802
T5455,C7236665,18-04-1992,F,MORADABAD,22916,14-08-2016,125140,209
T5456,C2735183,10-10-1991,M,BURDWAN,11523.2,14-08-2016,125055,250
T5457,C6330142,19-07-1991,M,SARAIKELA KHARSAWAN,6577.28,14-08-2016,125220,1054.58
T5458,C7336383,1/1/1800,M,BANGALORE,327.94,14-08-2016,153446,136.06
T5459,C3715141,25-03-1985,M,PO BOX 28483 DUBAI,21696661,14-08-2016,130449,2060
T5460,C5310656,18-08-1985,M,MUMBAI,18241.48,14-08-2016,73736,76
T5461,C7561418,23-06-1982,M,JAYANAGAR BANGALURU,5815.98,18-08-2016,150744,500
T5462,C1730476,17-06-1966,M,INDORE,95086.83,18-08-2016,151626,203.42
T5463,C7959191,26-11-1991,M,PUNE,8803.45,18-08-2016,151627,100
T5464,C3227459,09-09-1972,F,MUMBAI,1497.17,16-08-2016,215817,1390
T5465,C2338873,24-04-1986,M,PUNE,9650.48,16-08-2016,215821,75.97
T5466,C3887339,16-10-1984,M,BAGALKOT,133277.5,16-08-2016,220315,200
T5467,C2239583,1/1/1800,M,BANGALORE,205973.46,16-08-2016,220320,3340
T5468,C1939611,29-09-1979,M,JAIPUR,51674.76,19-08-2016,131555,296
T5469,C1021434,31-03-1990,M,BANGALORE,27033.24,19-08-2016,125136,1693
T5470,C5532484,28-05-1995,F,DELHI,52055.09,19-08-2016,125358,145
T5471,C8222989,20-07-1983,F,HUBLI,6216.5,22-08-2016,145256,479
T5472,C8927580,01-01-1990,M,UNA,120.15,22-08-2016,145305,1000
T5473,C1519048,1/1/1800,M,JAIPUR,38553.18,22-08-2016,145320,1500
T5474,C2429050,05-01-1988,F,BAREILLY,189.49,22-08-2016,145724,1600
T5475,C8739290,19-04-1969,F,BANGALORE,857025.92,22-08-2016,163230,178
T5476,C3629943,07-08-1982,M,PATIALA,66304.94,22-08-2016,163625,250
T5477,C8832915,24-12-1987,F,NEW DELHI,15107.45,22-08-2016,163807,857
T5478,C4614350,27-07-1984,M,BANGALORE,32156.41,25-08-2016,120615,180
T5479,C8015151,23-10-1986,M,PUNE,25.1,25-08-2016,80725,10
T5480,C5211812,11-05-1986,M,DELHI,98573.27,31-08-2016,135901,1000
T5481,C4494217,21-11-1986,M,BHAVNAGAR,10238.63,31-08-2016,135807,450
T5482,C8310224,26-09-1993,M,ALIGARH,16014.21,31-08-2016,135121,10
T5483,C3328888,23-06-1983,M,BANGALORE,10771.26,31-08-2016,135051,200
T5484,C4973721,03-03-1983,M,DELHI,49637.42,31-08-2016,135016,2699
T5485,C1117580,20-05-1985,M,KERALA,2968.82,22-09-2016,62857,30
T5486,C2434313,04-01-1993,M,SRIPERUMBUDUR,1298.56,22-09-2016,61549,30
T5487,C2841959,08-11-1985,M,SAS NAGAR,19542.8,22-09-2016,103712,200
T5488,C5229646,04-11-1959,M,PONDA,16999.92,22-09-2016,103614,3683
T5489,C2837831,29-11-1985,F,BANGALORE,39707.09,22-09-2016,103615,999
T5490,C7823038,18-11-1993,M,THANE W,8191.07,22-09-2016,54407,500
T5491,C3441824,12-09-1992,M,BANGALORE,4193.34,22-09-2016,61829,148
T5492,C1213940,02-12-2007,M,CHANDAULI,17728.06,22-09-2016,61944,11499
T5493,C8027326,15-06-1989,M,BANGALORE,4779.73,22-09-2016,111542,4140
T5494,C6130683,24-02-1985,M,DELHI,73673.85,22-09-2016,110510,200
T5495,C7120319,25-08-1986,M,NARASARAOPET,45334.63,22-09-2016,163515,300
T5496,C7336515,06-10-1986,F,DELHI,31321.07,22-09-2016,163032,223
T5497,C5140751,20-12-1993,F,SCHOOL WEST TRIPURA,8192.81,22-09-2016,161901,218.5
T5498,C8233665,16-03-1986,M,PUNE,12803.16,22-09-2016,162826,2465
T5499,C7010127,31-07-1983,M,RESTAURANT JAIPUR,53871.58,22-09-2016,162920,23189
T5500,C3720084,12-03-1951,M,NEW DELHI,53209.37,22-09-2016,61221,385
T5501,C8113041,28-05-1994,M,THANE,74247.35,22-09-2016,111008,40
T5502,C7917529,13-10-1993,M,BANGA,1729.04,22-09-2016,110919,240
T5503,C4436123,23-03-1959,F,KOLKATA,19045.36,22-09-2016,104418,50
T5504,C4240616,28-02-1991,M,DELHI,57180.83,22-09-2016,55025,100
T5505,C8810184,30-11-1988,M,SAKINAKA MUMBAI,760.3,22-09-2016,105759,60
T5506,C7768751,06-02-1996,F,JAIPUR,15485.75,22-09-2016,105301,1955
T5507,C2795275,18-09-1967,M,SONIPAT,21639.23,22-09-2016,103525,49900
T5508,C3124866,10-03-1990,F,GHAZIABAD,4754.29,22-09-2016,103831,1
T5509,C3020667,28-08-1989,M,BANGALORE,22330.78,22-09-2016,105812,200
T5510,C3238751,26-09-1984,M,NEW DELHI,42369.78,22-09-2016,85344,2450
T5511,C8838046,15-02-1991,M,KANPUR NAGAR,11608.69,22-09-2016,62147,200
T5512,C7916220,19-02-1992,M,BAWAL,58717.91,22-09-2016,61355,4000
T5513,C1425573,18-09-1990,M,GURGAON,37706.27,22-09-2016,25204,199
T5514,C3842383,31-07-1989,M,ELPHINSTONE ROAD MUMBAI,917.73,22-09-2016,24445,1000
T5515,C5914121,09-11-1991,F,NEW DELHI,27373.21,22-09-2016,44747,185.48
T5516,C3239477,1/1/1800,M,NEW DELHI,29543.72,22-09-2016,34701,2100
